edad,ingresos_mensuales,antiguedad_laboral,tipo_empleo,monto_prestamo,plazo_meses,historial_crediticio,num_creditos_activos,deuda_actual,tiene_vivienda_propia,ratio_cuota_ingreso,default
43,3594.0,8,Formal,5805.0,36,Regular,1,3398.0,0,0.045,1
22,5084.0,20,Formal,4129.0,24,Regular,3,5558.0,0,0.034,1
46,7593.0,24,Formal,7174.0,36,Bueno,1,8126.0,0,0.026,0
23,3239.0,15,Formal,8490.0,24,Bueno,1,3026.0,1,0.109,1
66,2346.0,1,Formal,9402.0,36,Regular,2,655.0,0,0.111,0
50,3006.0,22,Formal,9199.0,24,Bueno,5,146.0,1,0.128,0
39,4957.0,4,Formal,10512.0,48,Malo,1,5141.0,0,0.044,0
44,3629.0,1,Independiente,19849.0,36,Regular,3,2765.0,1,0.152,1
51,4059.0,17,Informal,8093.0,36,Bueno,3,2996.0,0,0.055,0
33,5269.0,12,Formal,13429.0,48,Regular,3,4079.0,0,0.053,1
35,2981.0,9,Independiente,9592.0,60,Malo,0,609.0,0,0.054,1
41,3985.0,29,Formal,21012.0,48,Malo,4,1286.0,1,0.11,0
33,3425.0,2,Formal,7452.0,36,Regular,4,4082.0,0,0.06,0
58,7473.0,1,Independiente,7000.0,24,Bueno,0,6911.0,0,0.039,0
26,5627.0,17,Formal,12970.0,36,Regular,2,6175.0,0,0.064,0
61,3638.0,12,Informal,12979.0,48,Regular,5,847.0,0,0.074,1
38,3563.0,24,Informal,6081.0,60,Regular,1,5221.0,1,0.028,1
48,7806.0,1,Formal,9401.0,36,Bueno,3,5236.0,0,0.033,0
28,7553.0,12,Formal,10571.0,36,Malo,4,8335.0,1,0.039,1
39,4945.0,4,Formal,10247.0,24,Bueno,4,4145.0,1,0.086,0
57,4130.0,1,Informal,8883.0,12,Bueno,2,3482.0,1,0.179,0
34,2556.0,13,Formal,2391.0,24,Bueno,4,3582.0,1,0.039,0
27,3016.0,22,Independiente,10329.0,12,Bueno,5,599.0,0,0.285,0
46,2484.0,4,Formal,10592.0,36,Bueno,2,334.0,1,0.118,0
28,6175.0,25,Independiente,9081.0,24,Bueno,5,1123.0,1,0.061,0
36,2571.0,15,Formal,5705.0,36,Bueno,4,4606.0,1,0.062,0
43,3546.0,14,Informal,15267.0,36,Bueno,3,5918.0,0,0.12,1
48,1974.0,27,Independiente,4082.0,24,Bueno,4,2489.0,0,0.086,1
52,2260.0,9,Formal,13108.0,36,Bueno,1,1821.0,0,0.161,1
54,5359.0,6,Formal,4051.0,24,Bueno,0,821.0,0,0.031,0
62,4662.0,23,Formal,12235.0,12,Bueno,4,6889.0,0,0.219,0
24,4185.0,3,Independiente,4162.0,60,Bueno,4,1427.0,1,0.017,0
38,3570.0,26,Informal,11847.0,12,Regular,5,1753.0,0,0.277,0
21,2153.0,24,Formal,17127.0,24,Bueno,3,3258.0,0,0.331,1
21,3393.0,29,Informal,17164.0,36,Regular,2,1572.0,0,0.141,1
31,3896.0,13,Formal,15123.0,24,Bueno,5,5923.0,0,0.162,1
50,5222.0,18,Informal,7427.0,24,Bueno,5,7388.0,1,0.059,0
64,6044.0,26,Informal,5163.0,48,Bueno,4,9109.0,1,0.018,0
58,5423.0,3,Independiente,1338.0,36,Bueno,4,6582.0,0,0.007,1
52,4651.0,9,Informal,6773.0,36,Regular,1,2948.0,0,0.04,1
59,4161.0,14,Formal,12571.0,48,Regular,5,4892.0,0,0.063,0
29,4480.0,18,Independiente,10240.0,12,Regular,0,6686.0,0,0.19,1
62,3309.0,20,Formal,22062.0,36,Bueno,4,4464.0,0,0.185,0
64,4295.0,27,Formal,5461.0,24,Bueno,1,6664.0,0,0.053,1
25,3888.0,14,Independiente,17770.0,12,Malo,0,6883.0,1,0.381,1
44,9036.0,5,Informal,7077.0,60,Bueno,4,11225.0,0,0.013,1
61,4522.0,5,Informal,4042.0,48,Bueno,2,7555.0,0,0.019,1
44,1791.0,24,Independiente,8718.0,24,Bueno,5,876.0,0,0.203,0
62,3499.0,13,Informal,10097.0,36,Malo,1,6131.0,1,0.08,0
66,3729.0,18,Independiente,14363.0,24,Malo,4,6110.0,0,0.16,1
44,5699.0,16,Independiente,5448.0,36,Bueno,3,423.0,1,0.027,0
23,4737.0,24,Formal,8716.0,24,Bueno,4,5035.0,0,0.077,0
37,4648.0,6,Formal,7501.0,60,Regular,5,4208.0,0,0.027,0
31,6665.0,5,Formal,6069.0,24,Bueno,3,9785.0,0,0.038,0
44,7567.0,22,Independiente,16779.0,24,Bueno,2,1721.0,1,0.092,1
49,5356.0,13,Independiente,10177.0,60,Bueno,3,5087.0,0,0.032,0
43,3599.0,24,Informal,1788.0,48,Bueno,3,3247.0,0,0.01,0
30,3640.0,3,Informal,8796.0,24,Bueno,5,2592.0,0,0.101,0
35,1086.0,8,Independiente,2734.0,36,Regular,1,1940.0,0,0.07,1
54,6334.0,28,Independiente,8314.0,48,Regular,0,6151.0,1,0.027,0
22,3635.0,25,Independiente,3027.0,36,Regular,2,2704.0,0,0.023,0
31,4056.0,1,Independiente,10203.0,36,Bueno,2,6252.0,1,0.07,0
64,3472.0,24,Formal,2709.0,36,Bueno,5,869.0,0,0.022,0
25,2735.0,1,Informal,4178.0,60,Malo,1,1416.0,0,0.025,0
41,8749.0,3,Informal,11484.0,36,Bueno,0,4392.0,1,0.036,0
31,4067.0,26,Independiente,7428.0,24,Bueno,0,6835.0,1,0.076,1
26,7032.0,3,Formal,3199.0,36,Bueno,5,11143.0,0,0.013,1
41,3654.0,9,Formal,16202.0,48,Bueno,3,3990.0,0,0.092,0
46,3249.0,4,Informal,5862.0,36,Bueno,5,1869.0,1,0.05,0
29,5185.0,17,Informal,6435.0,24,Bueno,1,4369.0,0,0.052,0
24,6034.0,1,Informal,6771.0,36,Regular,0,6203.0,0,0.031,0
27,6183.0,8,Independiente,10667.0,36,Bueno,2,6011.0,1,0.048,1
52,3877.0,9,Independiente,6125.0,60,Regular,1,1786.0,1,0.026,0
63,5388.0,19,Formal,6925.0,24,Regular,0,1266.0,1,0.054,1
29,3381.0,14,Independiente,13603.0,48,Bueno,5,5524.0,0,0.084,1
36,4274.0,5,Formal,12688.0,36,Regular,2,4930.0,1,0.082,0
37,3738.0,13,Informal,6685.0,12,Malo,0,976.0,0,0.149,1
38,3528.0,13,Formal,6817.0,36,Bueno,1,6286.0,0,0.054,0
32,4340.0,10,Informal,1399.0,12,Regular,2,3213.0,0,0.027,1
23,2708.0,16,Formal,8231.0,48,Regular,5,3573.0,0,0.063,0
46,5846.0,9,Formal,11722.0,48,Regular,3,1860.0,1,0.042,0
38,3534.0,10,Independiente,5939.0,12,Bueno,3,5934.0,0,0.14,1
37,5740.0,23,Independiente,14892.0,36,Bueno,3,818.0,1,0.072,0
33,2918.0,7,Independiente,2523.0,60,Bueno,4,5020.0,1,0.014,0
66,3529.0,9,Independiente,4352.0,24,Bueno,1,4619.0,0,0.051,1
50,2704.0,4,Independiente,14252.0,60,Bueno,2,1106.0,1,0.088,0
41,2667.0,20,Formal,11468.0,24,Malo,2,868.0,0,0.179,1
31,3061.0,21,Informal,2428.0,12,Bueno,0,4612.0,0,0.066,1
60,2935.0,20,Informal,2727.0,36,Bueno,3,211.0,0,0.026,0
64,2713.0,5,Independiente,10291.0,24,Bueno,4,558.0,0,0.158,0
22,4166.0,13,Formal,9139.0,48,Bueno,3,5046.0,0,0.046,1
66,5147.0,8,Independiente,6374.0,36,Regular,0,717.0,1,0.034,1
55,5248.0,22,Formal,14613.0,36,Regular,2,5113.0,0,0.077,0
25,2093.0,10,Informal,5005.0,36,Bueno,2,2163.0,1,0.066,0
57,3729.0,12,Formal,1849.0,36,Bueno,0,120.0,1,0.014,0
26,3592.0,13,Formal,10665.0,48,Bueno,3,2439.0,1,0.062,1
23,6711.0,22,Formal,11985.0,36,Malo,3,345.0,1,0.05,0
26,3782.0,21,Independiente,5178.0,48,Bueno,4,6582.0,1,0.029,0
43,4037.0,24,Independiente,3644.0,36,Bueno,4,1565.0,0,0.025,1
51,2366.0,12,Independiente,1907.0,24,Bueno,5,2937.0,0,0.034,0
40,3032.0,24,Formal,7347.0,36,Bueno,2,3677.0,0,0.067,0
26,2313.0,26,Informal,8887.0,36,Bueno,1,3215.0,0,0.107,0
30,4265.0,15,Formal,12466.0,24,Malo,3,2574.0,0,0.122,1
62,6793.0,20,Formal,9191.0,36,Bueno,3,2255.0,0,0.038,0
68,3071.0,27,Independiente,5419.0,24,Bueno,1,2933.0,0,0.074,0
57,3793.0,25,Independiente,8232.0,12,Bueno,2,4741.0,1,0.181,0
26,2942.0,8,Independiente,12811.0,48,Bueno,5,4000.0,1,0.091,0
61,3282.0,21,Formal,8822.0,48,Malo,4,289.0,0,0.056,1
54,4298.0,13,Independiente,11806.0,24,Regular,3,5823.0,1,0.114,1
46,8013.0,4,Formal,3752.0,60,Malo,5,1622.0,0,0.008,1
28,6663.0,11,Formal,10440.0,60,Malo,0,6292.0,0,0.026,1
69,7413.0,29,Formal,9200.0,48,Regular,3,7411.0,0,0.026,0
42,5760.0,28,Independiente,6089.0,12,Regular,1,1317.0,1,0.088,1
23,3775.0,23,Formal,12941.0,24,Bueno,1,6550.0,0,0.143,0
31,3585.0,29,Formal,19712.0,36,Regular,4,4117.0,1,0.153,0
40,3077.0,17,Formal,2941.0,48,Regular,4,1240.0,0,0.02,0
24,1509.0,22,Formal,2378.0,36,Regular,2,138.0,0,0.044,0
36,3753.0,4,Formal,6264.0,36,Bueno,3,5236.0,0,0.046,0
43,6831.0,8,Independiente,7051.0,48,Regular,3,10345.0,0,0.022,0
67,6801.0,5,Formal,7352.0,60,Bueno,5,1109.0,1,0.018,0
25,9177.0,28,Formal,5076.0,36,Regular,0,4252.0,0,0.015,1
49,4417.0,18,Independiente,2665.0,60,Bueno,3,5107.0,0,0.01,0
65,2555.0,27,Formal,6452.0,48,Bueno,0,1927.0,0,0.053,1
60,5020.0,12,Independiente,7082.0,24,Bueno,5,3095.0,0,0.059,1
66,8048.0,12,Independiente,6136.0,48,Regular,1,6149.0,0,0.016,1
29,7177.0,20,Independiente,7176.0,12,Regular,0,6528.0,0,0.083,1
60,3434.0,17,Independiente,8341.0,24,Bueno,4,1141.0,0,0.101,0
68,2643.0,11,Formal,6591.0,60,Bueno,4,1846.0,0,0.042,0
36,2616.0,9,Formal,5042.0,36,Bueno,5,329.0,1,0.054,1
45,3150.0,15,Formal,7200.0,36,Bueno,2,34.0,0,0.063,1
47,3326.0,2,Informal,8700.0,60,Bueno,1,5838.0,1,0.044,1
45,3671.0,5,Formal,7562.0,24,Regular,4,362.0,1,0.086,1
35,5269.0,1,Formal,20436.0,24,Regular,5,412.0,0,0.162,1
68,3624.0,4,Independiente,9045.0,12,Bueno,5,5805.0,0,0.208,1
67,4202.0,5,Independiente,7372.0,36,Malo,2,7382.0,0,0.049,0
39,2254.0,2,Informal,4620.0,24,Bueno,3,3426.0,0,0.085,0
60,3079.0,1,Formal,4685.0,12,Regular,4,773.0,0,0.127,1
40,3027.0,24,Informal,6144.0,48,Bueno,4,3485.0,0,0.042,1
59,2116.0,5,Independiente,6253.0,24,Regular,3,2654.0,0,0.123,0
49,3590.0,16,Independiente,6118.0,36,Bueno,0,4986.0,1,0.047,0
44,2260.0,2,Formal,9262.0,12,Bueno,3,459.0,0,0.342,0
27,3497.0,28,Formal,12713.0,36,Bueno,1,2460.0,1,0.101,0
53,4323.0,7,Formal,10685.0,36,Regular,2,2148.0,0,0.069,1
36,6876.0,22,Independiente,10013.0,36,Malo,3,8101.0,0,0.04,1
31,2970.0,19,Formal,4324.0,24,Regular,0,1837.0,1,0.061,1
30,4279.0,23,Formal,13744.0,24,Regular,2,3919.0,0,0.134,0
69,3230.0,18,Formal,4562.0,12,Bueno,1,3642.0,1,0.118,0
26,2215.0,15,Informal,8582.0,12,Regular,0,3452.0,1,0.323,1
60,6907.0,23,Formal,9681.0,36,Regular,3,11449.0,1,0.039,0
63,4397.0,24,Formal,13963.0,12,Bueno,4,5488.0,0,0.265,0
22,4924.0,11,Independiente,18424.0,24,Bueno,5,1386.0,1,0.156,0
49,7343.0,28,Informal,5998.0,24,Bueno,4,11749.0,0,0.034,0
49,3491.0,29,Independiente,8190.0,48,Bueno,1,1285.0,0,0.049,0
38,2507.0,21,Independiente,13276.0,36,Bueno,0,240.0,0,0.147,0
53,2955.0,27,Formal,19288.0,36,Regular,4,2326.0,0,0.181,0
41,2423.0,3,Formal,6370.0,36,Regular,0,2986.0,0,0.073,0
42,6165.0,16,Formal,4453.0,24,Bueno,2,1657.0,0,0.03,1
42,8172.0,19,Formal,3195.0,24,Malo,2,4404.0,0,0.016,1
60,4306.0,27,Formal,2449.0,24,Regular,1,621.0,0,0.024,0
52,5325.0,3,Independiente,4897.0,36,Regular,3,5926.0,1,0.026,0
39,5852.0,24,Formal,11874.0,24,Malo,4,7460.0,1,0.085,1
66,7535.0,2,Independiente,12252.0,12,Malo,5,7049.0,0,0.136,1
60,8036.0,10,Formal,9044.0,60,Bueno,2,6429.0,1,0.019,0
66,1936.0,20,Informal,6210.0,48,Malo,2,2954.0,1,0.067,0
56,3264.0,8,Informal,9277.0,12,Bueno,1,2463.0,1,0.237,0
40,4125.0,25,Formal,7628.0,60,Bueno,0,3280.0,1,0.031,0
58,3117.0,27,Formal,6378.0,24,Bueno,5,3239.0,0,0.085,0
37,3705.0,4,Informal,8816.0,12,Regular,5,4694.0,1,0.198,0
34,4805.0,7,Informal,6057.0,24,Malo,5,6721.0,0,0.053,1
43,1647.0,2,Formal,8792.0,60,Bueno,0,121.0,1,0.089,0
68,4756.0,21,Formal,9563.0,24,Regular,2,7287.0,0,0.084,0
48,5780.0,26,Informal,10853.0,48,Bueno,3,4696.0,0,0.039,1
39,4159.0,18,Independiente,2730.0,36,Regular,5,6782.0,0,0.018,1
43,1563.0,3,Independiente,13846.0,36,Bueno,2,1509.0,0,0.246,0
35,3590.0,5,Formal,7079.0,24,Regular,0,3075.0,0,0.082,1
53,4629.0,1,Informal,18536.0,12,Regular,5,1628.0,1,0.334,1
38,5937.0,14,Independiente,11917.0,48,Bueno,0,5018.0,0,0.042,0
48,5611.0,21,Formal,4530.0,24,Malo,4,4978.0,0,0.034,0
39,3950.0,4,Independiente,10102.0,36,Malo,2,6360.0,0,0.071,0
36,3185.0,25,Formal,13302.0,12,Bueno,0,5086.0,1,0.348,0
68,4019.0,7,Formal,6557.0,48,Regular,3,3519.0,0,0.034,1
37,2043.0,15,Independiente,4333.0,36,Regular,2,3190.0,0,0.059,1
24,3300.0,20,Independiente,3918.0,36,Bueno,2,5075.0,0,0.033,0
39,6354.0,16,Informal,3138.0,36,Bueno,1,10847.0,0,0.014,1
47,4014.0,14,Independiente,1975.0,24,Regular,4,2613.0,0,0.021,0
25,4703.0,10,Formal,7157.0,24,Regular,1,1797.0,1,0.063,1
35,2385.0,12,Formal,4038.0,12,Regular,0,4052.0,1,0.141,0
29,5921.0,7,Independiente,5182.0,36,Regular,2,6233.0,0,0.024,0
45,3875.0,8,Formal,18776.0,12,Regular,1,3255.0,0,0.404,1
56,4643.0,22,Independiente,9587.0,12,Bueno,3,3439.0,0,0.172,0
68,5022.0,26,Formal,4450.0,12,Bueno,3,766.0,1,0.074,1
40,5838.0,25,Formal,23504.0,24,Bueno,4,2145.0,1,0.168,1
63,4379.0,9,Formal,8754.0,36,Bueno,5,2298.0,0,0.056,0
31,3909.0,9,Formal,1059.0,36,Regular,0,3879.0,1,0.008,0
59,2581.0,1,Formal,22374.0,36,Regular,0,2401.0,0,0.241,1
48,2305.0,8,Independiente,16360.0,36,Bueno,2,2252.0,1,0.197,0
58,4346.0,17,Formal,8922.0,36,Regular,0,598.0,0,0.057,0
58,4654.0,8,Informal,7124.0,36,Bueno,5,82.0,1,0.043,0
47,4942.0,22,Independiente,11786.0,48,Bueno,4,4120.0,0,0.05,1
33,2977.0,1,Independiente,8504.0,48,Malo,2,1037.0,1,0.06,1
46,3312.0,12,Informal,5773.0,48,Bueno,5,5316.0,0,0.036,0
61,4317.0,8,Informal,5570.0,48,Regular,3,3348.0,1,0.027,1
68,3466.0,14,Informal,12818.0,48,Bueno,3,2196.0,0,0.077,1
66,9486.0,0,Formal,4444.0,36,Bueno,4,9289.0,0,0.013,1
29,3286.0,12,Formal,12720.0,36,Regular,3,3718.0,1,0.108,1
50,4774.0,23,Independiente,7743.0,48,Regular,4,704.0,1,0.034,1
26,5547.0,25,Independiente,2798.0,24,Regular,1,7402.0,0,0.021,1
53,5677.0,7,Independiente,13276.0,24,Malo,3,1406.0,0,0.097,1
69,3444.0,12,Independiente,4513.0,60,Regular,4,2397.0,1,0.022,0
23,5031.0,20,Formal,4875.0,36,Regular,5,3232.0,1,0.027,1
53,4798.0,13,Formal,6731.0,12,Bueno,1,4916.0,0,0.117,1
67,5113.0,16,Independiente,7353.0,36,Bueno,0,6345.0,0,0.04,0
62,4296.0,10,Independiente,8955.0,24,Regular,3,6193.0,0,0.087,1
40,5562.0,25,Informal,12902.0,24,Regular,0,5278.0,0,0.097,1
26,4486.0,18,Independiente,12669.0,36,Bueno,4,1255.0,1,0.078,0
66,2467.0,28,Formal,5472.0,36,Bueno,2,3090.0,1,0.062,0
66,4436.0,23,Formal,5575.0,36,Bueno,4,3823.0,1,0.035,0
49,4631.0,11,Formal,12153.0,12,Bueno,0,4909.0,0,0.219,0
68,5415.0,9,Formal,4055.0,36,Bueno,0,4325.0,1,0.021,0
21,4348.0,2,Independiente,7740.0,12,Regular,1,3258.0,0,0.148,1
51,7607.0,18,Independiente,15705.0,36,Regular,0,9603.0,1,0.057,0
22,3960.0,22,Informal,5948.0,36,Malo,0,3736.0,1,0.042,1
66,3378.0,10,Independiente,3107.0,12,Regular,4,5277.0,0,0.077,1
54,6671.0,0,Formal,4514.0,60,Bueno,4,8927.0,0,0.011,0
65,3919.0,24,Independiente,4685.0,36,Regular,3,3360.0,0,0.033,0
48,4199.0,6,Formal,4295.0,24,Regular,2,1619.0,1,0.043,0
25,4632.0,17,Formal,6551.0,24,Regular,1,147.0,0,0.059,0
22,4488.0,1,Formal,22132.0,12,Bueno,5,1659.0,0,0.411,0
37,5097.0,1,Formal,9954.0,12,Regular,5,2581.0,0,0.163,1
57,5295.0,26,Formal,6913.0,60,Bueno,1,1126.0,1,0.022,1
28,3267.0,20,Independiente,7252.0,36,Bueno,5,3935.0,0,0.062,0
62,2661.0,0,Independiente,5047.0,48,Bueno,3,1562.0,0,0.04,1
32,2778.0,3,Formal,7236.0,36,Bueno,2,151.0,0,0.072,1
45,6387.0,14,Independiente,15329.0,60,Malo,1,5023.0,1,0.04,1
30,3800.0,20,Formal,7887.0,48,Bueno,3,5365.0,0,0.043,0
43,5528.0,12,Independiente,12626.0,12,Bueno,0,3381.0,0,0.19,0
43,5349.0,26,Independiente,11720.0,24,Regular,1,8688.0,0,0.091,0
21,4198.0,19,Formal,21573.0,24,Malo,4,6444.0,0,0.214,1
48,2961.0,18,Independiente,11604.0,24,Bueno,2,4740.0,0,0.163,1
59,5398.0,8,Formal,20757.0,36,Bueno,0,6489.0,0,0.107,0
66,4145.0,20,Formal,13144.0,24,Bueno,0,6018.0,1,0.132,0
37,2599.0,26,Formal,8957.0,48,Regular,4,1820.0,0,0.072,1
64,3477.0,1,Formal,4798.0,12,Regular,5,4339.0,1,0.115,1
64,2236.0,22,Formal,12585.0,48,Bueno,4,901.0,1,0.117,0
69,3538.0,26,Formal,13172.0,24,Malo,0,1304.0,0,0.155,1
39,4279.0,12,Formal,13365.0,12,Regular,4,7268.0,1,0.26,0
62,3983.0,22,Formal,1318.0,48,Regular,1,3935.0,1,0.007,0
48,3808.0,10,Independiente,5860.0,36,Bueno,3,491.0,0,0.043,0
23,4263.0,5,Independiente,9883.0,48,Malo,3,1514.0,0,0.048,1
34,4983.0,24,Informal,6116.0,48,Bueno,5,4138.0,0,0.026,1
53,5695.0,9,Independiente,5551.0,12,Bueno,4,8671.0,1,0.081,0
28,5984.0,22,Informal,5035.0,24,Bueno,0,9650.0,0,0.035,0
42,3131.0,9,Independiente,2851.0,12,Bueno,0,639.0,1,0.076,0
58,6208.0,11,Independiente,9593.0,12,Bueno,5,693.0,1,0.129,0
28,4148.0,20,Independiente,5331.0,60,Bueno,1,909.0,1,0.021,1
45,3653.0,10,Informal,5954.0,48,Bueno,0,4415.0,0,0.034,0
31,2809.0,24,Independiente,6913.0,24,Bueno,1,2694.0,0,0.103,1
47,1518.0,1,Informal,10459.0,36,Regular,2,2016.0,1,0.191,1
32,4854.0,0,Formal,8824.0,60,Regular,5,5184.0,0,0.03,1
68,4784.0,2,Informal,8597.0,24,Regular,5,826.0,0,0.075,1
24,3361.0,7,Formal,1788.0,12,Bueno,3,1559.0,1,0.044,0
68,3397.0,1,Formal,12760.0,48,Bueno,1,2027.0,0,0.078,0
59,3929.0,11,Formal,17918.0,48,Regular,4,5005.0,0,0.095,0
62,3630.0,0,Independiente,8466.0,24,Regular,5,3900.0,0,0.097,1
62,3079.0,22,Formal,3969.0,36,Bueno,2,5247.0,0,0.036,0
30,2696.0,4,Formal,5635.0,24,Malo,3,706.0,0,0.087,1
66,6234.0,29,Formal,4076.0,36,Regular,2,10533.0,1,0.018,0
50,3471.0,25,Independiente,16769.0,36,Malo,5,1375.0,0,0.134,0
68,4774.0,20,Formal,5935.0,24,Regular,3,2951.0,1,0.052,0
64,5121.0,23,Independiente,8684.0,48,Bueno,0,319.0,1,0.035,0
49,4862.0,23,Independiente,6754.0,36,Malo,5,2595.0,0,0.039,1
39,5224.0,25,Independiente,10194.0,48,Malo,3,1878.0,1,0.041,0
26,4842.0,16,Independiente,4613.0,36,Regular,2,1893.0,0,0.026,1
25,3244.0,18,Formal,8495.0,36,Malo,1,3341.0,0,0.073,1
40,3705.0,14,Informal,5968.0,24,Malo,4,5207.0,1,0.067,1
60,6170.0,18,Informal,13689.0,24,Regular,0,8273.0,0,0.092,0
45,3434.0,11,Formal,1900.0,48,Bueno,1,5125.0,1,0.012,0
44,4150.0,3,Formal,6349.0,36,Bueno,4,5463.0,0,0.042,1
32,4991.0,27,Independiente,12977.0,24,Regular,1,8773.0,1,0.108,0
48,7017.0,20,Informal,12156.0,60,Regular,4,233.0,1,0.029,0
52,5961.0,21,Informal,2980.0,48,Bueno,1,10600.0,0,0.01,0
69,2917.0,8,Informal,11433.0,12,Bueno,4,2152.0,0,0.327,0
56,4718.0,23,Informal,4363.0,24,Malo,4,4058.0,1,0.039,1
50,4518.0,15,Independiente,5141.0,36,Bueno,4,4695.0,1,0.032,0
65,3717.0,2,Formal,12589.0,12,Bueno,4,57.0,0,0.282,0
41,4195.0,28,Formal,6274.0,60,Regular,4,1372.0,1,0.025,0
66,3232.0,29,Formal,2858.0,36,Bueno,2,2594.0,0,0.025,0
39,3903.0,26,Formal,3736.0,12,Bueno,2,5406.0,1,0.08,0
27,3445.0,14,Formal,7792.0,36,Regular,0,5395.0,1,0.063,0
41,4311.0,6,Formal,6156.0,24,Malo,2,1146.0,1,0.059,0
27,3667.0,0,Independiente,6091.0,36,Bueno,2,1736.0,1,0.046,1
26,7223.0,22,Formal,10096.0,24,Bueno,4,7897.0,0,0.058,0
64,4364.0,26,Informal,9106.0,48,Bueno,5,2836.0,0,0.043,1
59,4059.0,3,Informal,6410.0,48,Regular,3,2177.0,1,0.033,0
31,3827.0,20,Formal,12269.0,60,Bueno,0,2641.0,1,0.053,0
62,3671.0,0,Formal,10143.0,24,Bueno,1,4636.0,1,0.115,0
24,2599.0,23,Formal,8806.0,24,Regular,3,929.0,0,0.141,0
34,5523.0,0,Informal,5608.0,48,Malo,2,615.0,0,0.021,1
55,6675.0,29,Independiente,13333.0,24,Bueno,5,42.0,1,0.083,0
35,3426.0,5,Formal,6050.0,24,Regular,1,3248.0,0,0.074,1
56,6158.0,12,Independiente,6368.0,60,Regular,3,2771.0,0,0.017,1
63,9447.0,20,Informal,16976.0,48,Bueno,4,9550.0,0,0.037,1
24,8057.0,25,Formal,4503.0,48,Regular,2,12777.0,0,0.012,0
22,6561.0,10,Independiente,4467.0,36,Bueno,1,3468.0,1,0.019,0
67,2716.0,29,Formal,6509.0,36,Bueno,0,897.0,1,0.067,0
46,2705.0,0,Formal,3948.0,36,Bueno,3,8.0,0,0.041,0
45,5215.0,14,Informal,4010.0,36,Bueno,3,9212.0,1,0.021,0
43,4165.0,29,Formal,16707.0,12,Regular,4,3875.0,1,0.334,0
42,1892.0,8,Informal,6450.0,48,Regular,5,2732.0,0,0.071,1
54,3569.0,16,Independiente,8968.0,24,Regular,5,5513.0,0,0.105,1
49,5130.0,13,Formal,3151.0,36,Regular,1,9190.0,0,0.017,0
29,3923.0,11,Independiente,4279.0,48,Bueno,2,6070.0,0,0.023,0
51,4172.0,23,Formal,17972.0,48,Malo,1,2208.0,1,0.09,1
53,2704.0,15,Formal,3971.0,24,Malo,5,2747.0,0,0.061,1
26,3552.0,21,Formal,9124.0,36,Bueno,0,6155.0,0,0.071,0
39,5223.0,15,Informal,1257.0,36,Regular,3,5955.0,1,0.007,0
59,3490.0,29,Informal,3010.0,24,Regular,1,4831.0,1,0.036,1
51,6345.0,14,Formal,6391.0,12,Bueno,0,10355.0,0,0.084,0
27,4207.0,23,Formal,12064.0,36,Bueno,3,4647.0,1,0.08,0
22,4847.0,18,Informal,7550.0,48,Bueno,2,6041.0,0,0.032,0
49,5179.0,24,Independiente,6717.0,60,Malo,4,5484.0,1,0.022,1
43,5103.0,26,Formal,10593.0,24,Regular,2,3111.0,0,0.086,1
68,2887.0,6,Formal,8426.0,24,Regular,1,1293.0,0,0.122,1
46,3070.0,9,Formal,2541.0,24,Malo,0,3501.0,0,0.034,1
66,1880.0,9,Formal,7276.0,60,Bueno,1,3320.0,1,0.065,0
31,3700.0,14,Independiente,5677.0,48,Malo,2,6101.0,1,0.032,1
42,2987.0,14,Independiente,6577.0,60,Bueno,1,1128.0,0,0.037,0
27,3452.0,0,Independiente,5583.0,36,Regular,0,5237.0,1,0.045,0
49,3839.0,26,Formal,7330.0,24,Bueno,1,146.0,0,0.08,0
30,4407.0,25,Independiente,9297.0,36,Bueno,5,4676.0,0,0.059,0
45,3945.0,18,Independiente,3386.0,24,Bueno,5,6606.0,0,0.036,0
37,3919.0,9,Independiente,4934.0,24,Bueno,2,6767.0,1,0.052,0
30,4707.0,24,Formal,10405.0,12,Bueno,3,5109.0,1,0.184,0
25,4106.0,8,Formal,11128.0,12,Bueno,1,4662.0,0,0.226,1
46,5674.0,9,Formal,15415.0,24,Regular,2,3982.0,0,0.113,0
67,4111.0,29,Formal,7635.0,60,Malo,3,5355.0,1,0.031,0
30,7033.0,27,Independiente,4771.0,48,Bueno,0,3111.0,0,0.014,0
40,2846.0,17,Independiente,4984.0,48,Bueno,5,174.0,0,0.036,0
32,3677.0,5,Formal,7500.0,24,Regular,5,5529.0,0,0.085,0
60,3253.0,3,Independiente,4270.0,48,Regular,5,353.0,0,0.027,1
41,4469.0,28,Independiente,14839.0,36,Regular,1,5347.0,0,0.092,1
68,2845.0,7,Independiente,5562.0,12,Malo,5,2238.0,1,0.163,1
33,5705.0,20,Independiente,13712.0,24,Bueno,0,444.0,1,0.1,0
24,2394.0,10,Informal,3946.0,12,Bueno,5,689.0,0,0.137,1
49,3038.0,14,Independiente,6592.0,48,Malo,0,551.0,0,0.045,1
52,2454.0,29,Formal,6038.0,48,Regular,2,947.0,0,0.051,1
69,3857.0,17,Informal,3097.0,24,Regular,5,4410.0,0,0.033,1
63,4402.0,12,Formal,6306.0,36,Malo,3,4521.0,1,0.04,0
64,2268.0,12,Independiente,8409.0,24,Bueno,1,1767.0,0,0.154,0
52,3595.0,6,Informal,1817.0,24,Bueno,2,5455.0,1,0.021,0
